District_Name,Season,Crop,N kg/ha,P  kg/ha,K  kg/ha,ph,Humidity_Min,Humidity_Max,Humidity_around,Rainfall,Temp_around,Area,Production
RANGAREDDI,Kharif     ,Arhar/Tur,27.73176084,45.04288567,46.39172786,6.973913994,78,99.9,88.95,467.4,37.16700464,41866,11136
RANGAREDDI,Rabi       ,Arhar/Tur,25.3925512,43.33376554,42.93989398,7.085073185,71.6,99.9,85.75,870.8,38.99720432,46,12
RANGAREDDI,Kharif     ,Arhar/Tur,25.70879293,45.12045512,45.59566614,7.530150812,44.5,99.9,72.2,429.2,40.97660675,39408,11192
RANGAREDDI,Rabi       ,Arhar/Tur,26.91284414,44.44438807,40.58460891,6.90475718,24,84.3,54.15,194,38.87461539,8,2
RANGAREDDI,Kharif     ,Arhar/Tur,29.79221137,43.38880657,40.18803121,7.040447703,46.8,95.5,71.15,581.8,38.73326075,36004,15878
RANGAREDDI,Kharif     ,Arhar/Tur,27.94368585,44.8655684,46.61257462,6.651151759,21.1,64.6,42.85,380.4,39.0787023,31049,12451
WARANGAL,Kharif     ,Arhar/Tur,25.65313022,44.89714524,49.97004123,7.342238333,18.2,57.4,37.8,472.6,39.9834591,11200,1500
WARANGAL,Rabi       ,Arhar/Tur,29.64052244,43.22891313,44.76125436,6.794582459,32.8,68.5,50.65,478.8,38.57864871,900,100
WARANGAL,Kharif     ,Arhar/Tur,29.93313445,43.11597931,41.77337771,6.447119452,18.4,68.9,43.65,297.2,35.07908516,32800,11700
WARANGAL,Rabi       ,Arhar/Tur,29.30126476,43.48837395,46.01485626,7.553955659,68.5,100,84.25,456.8,39.83518389,300,100
WARANGAL,Kharif     ,Arhar/Tur,26.05294881,43.36111229,45.76496077,7.305718065,69.8,92.4,81.1,381.4,36.21891562,31026,8749
WARANGAL,Rabi       ,Arhar/Tur,27.11230259,43.11068918,42.70052716,7.258023878,54.9,85.5,70.2,677,35.17216071,241,68
WARANGAL,Kharif     ,Arhar/Tur,25.5618015,43.19929323,47.54278051,7.123583096,88,100,94,391,36.59788171,24587,13302
WARANGAL,Rabi       ,Arhar/Tur,29.1977564,44.0602444,48.59971912,6.844845232,47.4,100,73.7,260.6,37.05609695,318,172
WARANGAL,Kharif     ,Arhar/Tur,29.1830245,44.83407257,40.17049589,7.175954194,63.3,100,81.65,1190,35.28165844,21213,9227
WARANGAL,Rabi       ,Arhar/Tur,28.85050634,44.06687271,42.0852845,6.883720773,23.9,62.4,43.15,915.2,36.10979656,1782,775
WARANGAL,Kharif     ,Arhar/Tur,25.39995527,44.02332963,47.86653202,7.109764183,24.5,62.4,43.45,782.2,36.38814954,27449,11501
WARANGAL,Rabi       ,Arhar/Tur,25.94212876,43.68664213,46.97892073,7.419596874,10.6,38.3,24.45,1482.4,38.38442453,1442,604
WARANGAL,Kharif     ,Arhar/Tur,25.48175208,44.18305889,47.62820651,6.686975053,29,93.4,61.2,1351.4,39.08942108,24273,7039
WARANGAL,Rabi       ,Arhar/Tur,29.23626847,43.54362997,48.15185033,7.505163582,23.3,37.7,30.5,1080.4,38.59486109,1335,387
WARANGAL,Kharif     ,Arhar/Tur,27.06208964,44.68324226,48.49770561,7.435820013,20.4,65.5,42.95,472.8,40.99048347,23784,11987
WARANGAL,Kharif     ,Arhar/Tur,26.41019204,45.31208316,48.65457292,7.067861649,30.2,66.6,48.4,1141.6,37.80915298,21039,7343
WARANGAL,Rabi       ,Arhar/Tur,26.79668171,45.23325204,49.58906966,7.018776128,40.2,85.1,62.65,888.2,40.37818158,982,343
WARANGAL,Kharif     ,Arhar/Tur,29.99085764,44.56881272,45.43856801,7.47248708,46.3,87.7,67,521.2,37.04090472,22000,9000
WARANGAL,Kharif     ,Arhar/Tur,29.31636002,43.89539304,40.54829374,6.75452896,80.4,95.6,88,793.8,38.04098282,16526,12477
WARANGAL,Rabi       ,Arhar/Tur,29.57829561,43.81850734,42.00332983,6.414022988,61.6,90.9,76.25,957.2,37.9916428,562,424
WARANGAL,Kharif     ,Arhar/Tur,25.91076249,45.35541552,45.94152929,6.837370232,37.3,75.5,56.4,554.8,38.26213826,23464,9245
WARANGAL,Rabi       ,Arhar/Tur,28.14950638,45.27145829,40.36752511,6.694393628,41.6,100,70.8,944.6,40.8408249,2363,931
WARANGAL,Kharif     ,Arhar/Tur,29.88412845,43.05559106,49.01082592,6.901860807,32.3,88.1,60.2,638.2,38.54336659,17943,4827
WARANGAL,Rabi       ,Arhar/Tur,26.06072326,45.13517098,41.91072827,7.454118389,22.7,80.1,51.4,798.6,40.9438579,1026,276
WARANGAL,Kharif     ,Arhar/Tur,25.67423093,43.14494544,47.89079736,7.282200389,26.1,82.5,54.3,1168.8,36.44151604,12820,6013
WARANGAL,Rabi       ,Arhar/Tur,29.67101012,43.72297908,43.31714171,7.270247444,14,54.4,34.2,1183.4,36.47176881,205,96
WARANGAL,Kharif     ,Arhar/Tur,25.68722462,43.49563189,43.46856506,6.884266232,18,63.7,40.85,564.8,39.72067187,8320,5400
WARANGAL,Kharif     ,Arhar/Tur,28.64740621,43.68116699,41.99521671,6.59193036,16.2,70.2,43.2,661.8,39.64451652,7335,3726
ADILABAD,Rabi       ,Bajra,99.3056761,43.27191101,41.59963474,7.450994596,25.8,43.2,34.5,996.8,30.1872523,300,100
ADILABAD,Rabi       ,Bajra,92.74007301,43.34496353,40.83277373,6.566638074,18.9,48,33.45,515.8,24.33900755,644,377
ADILABAD,Rabi       ,Bajra,85.11382851,49.30462142,40.616004,6.090031998,27.3,55.7,41.5,1096.6,21.8855377,518,311
ADILABAD,Rabi       ,Bajra,88.79203551,46.66614669,40.66163501,7.181419206,30.2,84.5,57.35,554,30.36535107,628,293
ADILABAD,Rabi       ,Bajra,89.41807867,44.21212674,40.13678867,5.411875849,79.4,90.8,85.1,1049.2,22.38605712,960,455
ADILABAD,Rabi       ,Bajra,86.66115732,44.25311505,40.05443015,7.387180533,65.9,85.4,75.65,913.2,20.48265593,1820,1112
ADILABAD,Rabi       ,Bajra,88.19821005,49.10381658,41.93669994,4.62664319,14.3,61.1,37.7,312.6,23.45072131,1230,389
ADILABAD,Rabi       ,Bajra,98.64871234,42.3337404,40.4313557,6.852014767,18.3,54.4,36.35,638.2,25.09866167,779,494
ADILABAD,Rabi       ,Bajra,96.18414845,49.57565171,41.45712699,5.931829795,14.3,32,23.15,354.4,20.96345,1035,365
ADILABAD,Rabi       ,Bajra,95.53882404,45.84570751,40.10013896,7.470201675,12,59,35.5,702.2,25.19482222,1000,1000
ADILABAD,Rabi       ,Bajra,92.56115229,45.71673857,40.33704278,5.934228462,41.7,84.4,63.05,521.6,24.72915559,350,222
ADILABAD,Rabi       ,Bajra,94.17325764,48.11503166,41.4063858,5.396108568,79.5,99.9,89.7,591,28.2765343,831,402
ADILABAD,Rabi       ,Bajra,91.39546054,41.28402158,41.59972604,6.379777264,76.5,97.3,86.9,424.4,30.40636702,1555,1127
ADILABAD,Rabi       ,Bajra,98.67948651,44.90461134,40.96135017,6.082195413,54.6,96.3,75.45,906.1,21.40655099,524,328
ADILABAD,Rabi       ,Bajra,88.68781426,41.37071335,40.81427239,4.507881638,23.6,67.4,45.5,1136.6,24.98736792,204,192
ADILABAD,Rabi       ,Bajra,86.06626245,40.69207539,40.60733975,5.401809194,21,60.6,40.8,689.2,30.44058599,1582,1482
KARIMNAGAR,Rabi       ,Bajra,85.97392794,48.75695959,41.07941822,5.957442599,12.4,48.3,30.35,739,21.76591708,600,300
KARIMNAGAR,Rabi       ,Bajra,97.07318666,44.71655789,41.67586636,7.194710787,47.9,86.9,67.4,908.6,29.3922937,754,441
KARIMNAGAR,Rabi       ,Bajra,93.61302461,47.63980983,41.61975455,4.768492105,56.9,98.6,77.75,741.8,26.31188674,764,458
KARIMNAGAR,Rabi       ,Bajra,88.70393312,48.22421078,40.48493531,7.243947146,71.8,90.7,81.25,1205.8,27.65171452,471,220
KARIMNAGAR,Rabi       ,Bajra,97.90517906,47.26539018,41.44393076,5.76037047,23,74.7,48.85,1270.8,20.72527168,330,156
KARIMNAGAR,Rabi       ,Bajra,94.84225944,49.39623305,40.32557463,5.873842792,14.1,48.5,31.3,774.6,24.40851717,939,574
KARIMNAGAR,Rabi       ,Bajra,93.72034293,43.29061621,41.70170455,6.955810895,33.2,75.8,54.5,1283,30.27248679,543,172
KARIMNAGAR,Rabi       ,Bajra,94.54749144,40.16182919,40.59089567,5.415178511,8,52.3,30.15,1255.2,28.28713302,2,1
KARIMNAGAR,Rabi       ,Bajra,81.65011787,41.38589782,40.67345797,6.818012414,51.4,99.9,75.65,906.2,29.31141872,165,58
KARIMNAGAR,Rabi       ,Bajra,98.25512304,40.86740121,40.88403636,6.980985709,68,70.4,69.2,1141.6,28.7874483,4,3
KARIMNAGAR,Rabi       ,Bajra,80.90189735,43.7450918,41.16469385,4.517069113,45.9,95.5,70.7,985,27.04640295,710,344
KARIMNAGAR,Rabi       ,Bajra,80.60891613,40.5449042,40.28394013,5.302400927,20.7,65.7,43.2,891.2,24.44084828,2696,1955
KARIMNAGAR,Rabi       ,Bajra,94.24655604,42.53237174,41.47962282,7.207119045,27.8,70,48.9,926.6,25.61463594,599,375
KARIMNAGAR,Rabi       ,Bajra,87.08504737,40.40238062,40.94427735,6.362978422,15.8,64.5,40.15,808.2,20.55456851,1968,1854
KARIMNAGAR,Rabi       ,Bajra,97.10117915,48.84485077,41.84068058,7.171631106,20,58.6,39.3,393.8,22.42504132,1503,1408
KHAMMAM,Kharif     ,Bajra,92.21535642,44.41995545,41.96790473,7.290596039,28.1,57.9,43,707.6,30.91809059,500,200
KHAMMAM,Kharif     ,Bajra,93.97989685,44.99772389,40.1808368,7.002057859,38.2,74.2,56.2,833.6,23.26777621,600,300
KHAMMAM,Kharif     ,Bajra,87.77738402,42.28960345,40.82025549,6.691844484,90.4,98.3,94.35,404.4,20.59114539,420,246
KHAMMAM,Kharif     ,Bajra,92.27353325,47.82127119,40.65634115,5.823906662,78.2,98.3,88.25,802.4,26.17437238,221,133
KHAMMAM,Rabi       ,Bajra,91.34715554,47.97492988,40.88289063,5.931078842,70.5,98.5,84.5,438,21.29999576,91,55
KHAMMAM,Kharif     ,Bajra,94.76806495,45.38404254,40.57057803,7.447152861,55.1,97.5,76.3,841.6,27.04015364,124,58
KHAMMAM,Rabi       ,Bajra,91.32359605,41.23234525,40.94201282,6.692215347,43.5,75.1,59.3,1051.2,24.23435078,73,34
KHAMMAM,Kharif     ,Bajra,87.94396727,40.50692739,41.68223684,5.295880873,48,97.2,72.6,474,26.32039393,292,138
KHAMMAM,Rabi       ,Bajra,84.0177167,40.93483102,40.43853038,5.389099772,42.3,98.6,70.45,855.8,23.22366683,24,11
KHAMMAM,Kharif     ,Bajra,86.87116954,49.11648741,40.76010871,6.50214568,16.5,98.2,57.35,463.6,28.56292028,675,412
KHAMMAM,Rabi       ,Bajra,93.85421244,44.98506232,41.1408364,7.341512574,47.8,98.2,73,464.4,21.82957933,61,37
KHAMMAM,Kharif     ,Bajra,92.12255935,49.06672199,41.99635291,4.793744276,55.2,90.8,73,741.6,23.11796526,202,64
KHAMMAM,Kharif     ,Bajra,98.28107116,49.12352617,40.49560826,6.309704282,73.1,97.6,85.35,424.8,26.60249225,261,165
KHAMMAM,Rabi       ,Bajra,84.70012849,45.04544983,41.22909245,6.345770264,59.4,81.5,70.45,437.4,27.41961288,1,1
KHAMMAM,Kharif     ,Bajra,85.10229485,49.95840025,41.84916976,4.859248313,64.5,81.8,73.15,614.6,20.77747454,35,12
KHAMMAM,Kharif     ,Bajra,80.29655549,40.41972116,41.64328194,6.4729186,56.6,90.8,73.7,377.2,26.86557809,33,21
KHAMMAM,Rabi       ,Bajra,83.20136263,42.55993103,40.34137847,5.100911652,63.5,97.8,80.65,394.6,29.21355619,6,4
KHAMMAM,Kharif     ,Bajra,87.1683629,40.43357588,40.59748846,5.271649678,22.7,100,61.35,677,26.10714885,4,2
KHAMMAM,Rabi       ,Bajra,96.64321787,43.53459477,40.4820135,4.528659098,19.3,100,59.65,808,24.34472976,28,14
KHAMMAM,Kharif     ,Bajra,99.3056761,43.27191101,41.59963474,7.450994596,25.3,100,62.65,410.8,23.04861069,6,4
KHAMMAM,Kharif     ,Bajra,92.74007301,43.34496353,40.83277373,6.566638074,24.6,80.7,52.65,654.8,22.88499654,4,3
KHAMMAM,Kharif     ,Bajra,85.11382851,49.30462142,40.616004,6.090031998,14.8,87,50.9,1172.8,28.21754416,2,2
KHAMMAM,Rabi       ,Bajra,88.79203551,46.66614669,40.66163501,7.181419206,21.1,100,60.55,818.2,28.47966515,6,6
MAHBUBNAGAR,Kharif     ,Bajra,89.41807867,44.21212674,40.13678867,5.411875849,51.1,99.9,75.5,1007,29.53063478,9500,3500
MAHBUBNAGAR,Kharif     ,Bajra,86.66115732,44.25311505,40.05443015,7.387180533,53.3,90.9,72.1,581.2,22.02078307,14500,5500
MAHBUBNAGAR,Kharif     ,Bajra,88.19821005,49.10381658,41.93669994,4.62664319,48.6,99.9,74.25,1099.8,27.21214568,16554,7946
MAHBUBNAGAR,Rabi       ,Bajra,98.64871234,42.3337404,40.4313557,6.852014767,62.6,99.9,81.25,584.4,28.67881491,84,40
MAHBUBNAGAR,Kharif     ,Bajra,96.18414845,49.57565171,41.45712699,5.931829795,52.7,99.9,76.3,790.4,21.04022598,17965,11013
MAHBUBNAGAR,Rabi       ,Bajra,95.53882404,45.84570751,40.10013896,7.470201675,31,87.4,59.2,896,28.34254949,594,364
MAHBUBNAGAR,Kharif     ,Bajra,92.56115229,45.71673857,40.33704278,5.934228462,38.3,85.2,61.75,535.6,26.11192829,17952,8617
MAHBUBNAGAR,Rabi       ,Bajra,94.17325764,48.11503166,41.4063858,5.396108568,18.3,72.6,45.45,1069.8,30.39443081,29,14
MAHBUBNAGAR,Kharif     ,Bajra,91.39546054,41.28402158,41.59972604,6.379777264,40.1,95.5,67.8,1167.8,22.73821277,11793,6498
MAHBUBNAGAR,Rabi       ,Bajra,98.67948651,44.90461134,40.96135017,6.082195413,22.4,89.1,55.75,1113.6,26.51549334,1,1
MAHBUBNAGAR,Kharif     ,Bajra,88.68781426,41.37071335,40.81427239,4.507881638,25.3,74.8,50.05,867.8,27.95308473,11501,6671
MAHBUBNAGAR,Rabi       ,Bajra,86.06626245,40.69207539,40.60733975,5.401809194,42,64.5,53.25,1136.4,26.32768288,48,28
MAHBUBNAGAR,Kharif     ,Bajra,85.97392794,48.75695959,41.07941822,5.957442599,66.7,80.6,73.65,1184.2,25.70353834,8405,3925
MAHBUBNAGAR,Kharif     ,Bajra,97.07318666,44.71655789,41.67586636,7.194710787,64.8,91,77.9,472.8,27.68011184,8628,6807
MAHBUBNAGAR,Kharif     ,Bajra,93.61302461,47.63980983,41.61975455,4.768492105,26.6,88.7,57.65,1105.8,29.21686167,6344,2417
MAHBUBNAGAR,Kharif     ,Bajra,88.70393312,48.22421078,40.48493531,7.243947146,15.7,62.4,39.05,695.2,28.22029908,6000,4000
MAHBUBNAGAR,Kharif     ,Bajra,97.90517906,47.26539018,41.44393076,5.76037047,8.3,45.9,27.1,936.6,23.75198231,10945,7246
MAHBUBNAGAR,Rabi       ,Bajra,94.84225944,49.39623305,40.32557463,5.873842792,18.1,61.7,39.9,664.3,30.84855501,101,67
MAHBUBNAGAR,Kharif     ,Bajra,93.72034293,43.29061621,41.70170455,6.955810895,19.1,57,38.05,1156.4,22.43886393,4979,2206
MAHBUBNAGAR,Kharif     ,Bajra,94.54749144,40.16182919,40.59089567,5.415178511,26.4,65.2,45.8,989.2,21.64462318,3885,2863
MAHBUBNAGAR,Rabi       ,Bajra,81.65011787,41.38589782,40.67345797,6.818012414,53,79.6,66.3,1104,22.15791533,14,10
MAHBUBNAGAR,Kharif     ,Bajra,98.25512304,40.86740121,40.88403636,6.980985709,36.4,64.3,50.35,442.2,28.75967716,2322,1275
MAHBUBNAGAR,Rabi       ,Bajra,80.90189735,43.7450918,41.16469385,4.517069113,60.6,90.2,75.4,721.7,24.47450489,20,11
MAHBUBNAGAR,Kharif     ,Bajra,80.60891613,40.5449042,40.28394013,5.302400927,57.4,77.1,67.25,508.2,28.36799954,3137,2902
MAHBUBNAGAR,Kharif     ,Bajra,94.24655604,42.53237174,41.47962282,7.207119045,42.8,92.2,67.5,561.6,21.65452789,1582,1504
MEDAK,Kharif     ,Bajra,87.08504737,40.40238062,40.94427735,6.362978422,23.4,65.9,44.65,875.2,22.87497611,1700,600
MEDAK,Kharif     ,Bajra,97.10117915,48.84485077,41.84068058,7.171631106,20.5,34,27.25,1012,20.42093525,1700,800
MEDAK,Kharif     ,Bajra,92.21535642,44.41995545,41.96790473,7.290596039,16.6,33.8,25.2,210,30.91225371,1471,861
MEDAK,Kharif     ,Bajra,93.97989685,44.99772389,40.1808368,7.002057859,18.7,55.8,37.25,727,26.57335703,1077,646
MEDAK,Kharif     ,Bajra,87.77738402,42.28960345,40.82025549,6.691844484,84.9,97,90.95,595,23.38030471,870,406
MEDAK,Kharif     ,Bajra,92.27353325,47.82127119,40.65634115,5.823906662,47.6,82.1,64.85,638.2,25.32561317,588,279
MEDAK,Kharif     ,Bajra,91.34715554,47.97492988,40.88289063,5.931078842,37.6,90.1,63.85,614.6,23.26472917,665,406
MEDAK,Rabi       ,Bajra,94.76806495,45.38404254,40.57057803,7.447152861,27.8,72.9,50.35,296.2,25.92275843,9,5
MEDAK,Kharif     ,Bajra,91.32359605,41.23234525,40.94201282,6.692215347,7.3,33.4,20.35,711,24.42924713,338,107
MEDAK,Kharif     ,Bajra,87.94396727,40.50692739,41.68223684,5.295880873,26,61.1,43.55,391,20.0713589,613,389
MEDAK,Rabi       ,Bajra,84.0177167,40.93483102,40.43853038,5.389099772,19.1,62.6,40.85,577.4,25.12618452,2,1
MEDAK,Kharif     ,Bajra,86.87116954,49.11648741,40.76010871,6.50214568,22.3,66.5,44.4,915.2,22.60798224,508,179
MEDAK,Kharif     ,Bajra,93.85421244,44.98506232,41.1408364,7.341512574,76.4,95.3,85.85,1313,29.22398453,1000,1000
MEDAK,Kharif     ,Bajra,92.12255935,49.06672199,41.99635291,4.793744276,44.1,75.4,59.75,689.2,22.42740621,739,469
MEDAK,Kharif     ,Bajra,98.28107116,49.12352617,40.49560826,6.309704282,43,79.3,61.15,1007,28.46294012,266,129
MEDAK,Kharif     ,Bajra,84.70012849,45.04544983,41.22909245,6.345770264,27,67.5,47.25,908.6,25.60630029,406,294
MEDAK,Kharif     ,Bajra,85.10229485,49.95840025,41.84916976,4.859248313,17.7,45.3,31.5,864.8,23.23240072,323,202
MEDAK,Kharif     ,Bajra,80.29655549,40.41972116,41.64328194,6.4729186,34,85,59.5,1118.6,28.07464018,232,219
MEDAK,Kharif     ,Bajra,83.20136263,42.55993103,40.34137847,5.100911652,19.6,68.8,44.2,1174.2,27.75902905,294,275
MEDAK,Rabi       ,Bajra,87.1683629,40.43357588,40.59748846,5.271649678,32.5,69.7,51.1,773,22.92970089,9,8
NALGONDA,Kharif     ,Bajra,96.64321787,43.53459477,40.4820135,4.528659098,79.1,88,83.55,567,26.00724762,17300,6600
NALGONDA,Kharif     ,Bajra,99.3056761,43.27191101,41.59963474,7.450994596,50.6,78.2,64.4,417.2,30.1872523,19200,10300
NALGONDA,Kharif     ,Bajra,92.74007301,43.34496353,40.83277373,6.566638074,74.1,87.6,80.85,1136.4,24.33900755,17044,11675
NALGONDA,Kharif     ,Bajra,85.11382851,49.30462142,40.616004,6.090031998,40.5,85.4,62.95,1147.4,21.8855377,16133,9438
NALGONDA,Rabi       ,Bajra,88.79203551,46.66614669,40.66163501,7.181419206,48.6,87.7,68.15,1184.2,30.36535107,5,3
NALGONDA,Kharif     ,Bajra,89.41807867,44.21212674,40.13678867,5.411875849,55,89.5,72.25,1080.4,22.38605712,9786,4325
NALGONDA,Rabi       ,Bajra,86.66115732,44.25311505,40.05443015,7.387180533,37.7,99.9,68.8,1007.6,20.48265593,24,11
NALGONDA,Kharif     ,Bajra,88.19821005,49.10381658,41.93669994,4.62664319,38.4,93.5,65.95,697.6,23.45072131,15097,6235
NALGONDA,Kharif     ,Bajra,98.64871234,42.3337404,40.4313557,6.852014767,49.8,97.3,73.55,1120.4,25.09866167,21433,13438
NALGONDA,Rabi       ,Bajra,96.18414845,49.57565171,41.45712699,5.931829795,31.7,76.6,54.15,658,20.96345,5,3
NALGONDA,Kharif     ,Bajra,95.53882404,45.84570751,40.10013896,7.470201675,23.6,70.1,46.85,957.2,25.19482222,11005,2201
NALGONDA,Rabi       ,Bajra,92.56115229,45.71673857,40.33704278,5.934228462,63.8,97.6,80.7,436.8,24.72915559,82,16
NALGONDA,Kharif     ,Bajra,94.17325764,48.11503166,41.4063858,5.396108568,47.5,99.9,73.7,901,28.2765343,8322,3936
NALGONDA,Rabi       ,Bajra,91.39546054,41.28402158,41.59972604,6.379777264,47.1,99.9,73.5,1403.6,30.40636702,9,4
NALGONDA,Kharif     ,Bajra,98.67948651,44.90461134,40.96135017,6.082195413,47.8,76.4,62.1,881,21.40655099,3854,1187
NALGONDA,Kharif     ,Bajra,88.68781426,41.37071335,40.81427239,4.507881638,57.5,77.4,67.45,1104,24.98736792,5000,2000
NALGONDA,Kharif     ,Bajra,86.06626245,40.69207539,40.60733975,5.401809194,54.2,90.4,72.3,715.8,30.44058599,2310,1153
NALGONDA,Rabi       ,Bajra,85.97392794,48.75695959,41.07941822,5.957442599,64.1,99.9,82,506.4,21.76591708,6,3
NALGONDA,Kharif     ,Bajra,97.07318666,44.71655789,41.67586636,7.194710787,35.9,79.2,57.55,701,29.3922937,1809,1080
NALGONDA,Kharif     ,Bajra,93.61302461,47.63980983,41.61975455,4.768492105,29.6,67.9,48.75,227.2,26.31188674,2158,1517
NALGONDA,Kharif     ,Bajra,88.70393312,48.22421078,40.48493531,7.243947146,13.3,54.3,33.8,456.8,27.65171452,916,752
NALGONDA,Kharif     ,Bajra,97.90517906,47.26539018,41.44393076,5.76037047,37.2,60.9,49.05,610.2,20.72527168,765,773
NALGONDA,Rabi       ,Bajra,94.84225944,49.39623305,40.32557463,5.873842792,12.9,62.9,37.9,946.2,24.40851717,2,2
NALGONDA,Kharif     ,Bajra,93.72034293,43.29061621,41.70170455,6.955810895,33.8,79.3,56.55,1050,30.27248679,41,17
NIZAMABAD,Rabi       ,Bajra,94.54749144,40.16182919,40.59089567,5.415178511,74.7,92.7,83.7,529.2,28.28713302,5000,2300
NIZAMABAD,Kharif     ,Bajra,81.65011787,41.38589782,40.67345797,6.818012414,46,98.3,72.15,409.2,29.31141872,1,1
NIZAMABAD,Rabi       ,Bajra,98.25512304,40.86740121,40.88403636,6.980985709,70.3,100,85.15,194,28.7874483,6237,3649
NIZAMABAD,Rabi       ,Bajra,80.90189735,43.7450918,41.16469385,4.517069113,67.8,91.3,79.55,403.8,27.04640295,6778,4067
NIZAMABAD,Rabi       ,Bajra,80.60891613,40.5449042,40.28394013,5.302400927,15.8,83.7,49.75,502.2,24.44084828,5605,2618
NIZAMABAD,Rabi       ,Bajra,94.24655604,42.53237174,41.47962282,7.207119045,43.1,93.1,68.1,236,25.61463594,4503,2134
NIZAMABAD,Rabi       ,Bajra,87.08504737,40.40238062,40.94427735,6.362978422,19.7,67.6,43.65,489.6,20.55456851,4778,2919
NIZAMABAD,Rabi       ,Bajra,97.10117915,48.84485077,41.84068058,7.171631106,77.4,93.9,85.65,335.3,22.42504132,4783,1511
NIZAMABAD,Rabi       ,Bajra,92.21535642,44.41995545,41.96790473,7.290596039,79.3,95.6,87.45,231.6,30.91809059,7313,4636
NIZAMABAD,Rabi       ,Bajra,93.97989685,44.99772389,40.1808368,7.002057859,67.9,93.3,80.6,1063.2,23.26777621,7845,2769
NIZAMABAD,Rabi       ,Bajra,87.77738402,42.28960345,40.82025549,6.691844484,20.4,83.3,51.85,949,20.59114539,9000,6000
NIZAMABAD,Kharif     ,Bajra,92.27353325,47.82127119,40.65634115,5.823906662,17.4,61.6,39.5,745,26.17437238,18,11
NIZAMABAD,Rabi       ,Bajra,91.34715554,47.97492988,40.88289063,5.931078842,22.5,71.1,46.8,1150.2,21.29999576,7008,4443
NIZAMABAD,Rabi       ,Bajra,94.76806495,45.38404254,40.57057803,7.447152861,14.1,87.3,50.7,1122.6,27.04015364,7950,3848
NIZAMABAD,Kharif     ,Bajra,91.32359605,41.23234525,40.94201282,6.692215347,16.6,60.2,38.4,1111.6,24.23435078,2,1
NIZAMABAD,Rabi       ,Bajra,87.94396727,40.50692739,41.68223684,5.295880873,23.8,55.2,39.5,864.8,26.32039393,8052,5838
NIZAMABAD,Kharif     ,Bajra,84.0177167,40.93483102,40.43853038,5.389099772,28.2,65.1,46.65,1604,23.22366683,37,23
NIZAMABAD,Rabi       ,Bajra,86.87116954,49.11648741,40.76010871,6.50214568,40,59.5,49.75,841.2,28.56292028,6506,4073
NIZAMABAD,Rabi       ,Bajra,93.85421244,44.98506232,41.1408364,7.341512574,71.2,98,84.6,1069.8,21.82957933,6755,6363
NIZAMABAD,Rabi       ,Bajra,92.12255935,49.06672199,41.99635291,4.793744276,72,99.1,85.55,853.6,23.11796526,6063,5681
RANGAREDDI,Kharif     ,Bajra,98.28107116,49.12352617,40.49560826,6.309704282,64.8,98.1,81.45,968.8,26.60249225,900,300
RANGAREDDI,Kharif     ,Bajra,84.70012849,45.04544983,41.22909245,6.345770264,34.4,89,61.7,919.8,27.41961288,1400,700
RANGAREDDI,Kharif     ,Bajra,85.10229485,49.95840025,41.84916976,4.859248313,33.5,83.3,58.4,1510.4,20.77747454,1224,716
RANGAREDDI,Kharif     ,Bajra,80.29655549,40.41972116,41.64328194,6.4729186,32.3,76.1,54.2,1165.2,26.86557809,1102,661
RANGAREDDI,Rabi       ,Bajra,83.20136263,42.55993103,40.34137847,5.100911652,27.5,78.1,52.8,887.4,29.21355619,39,23
RANGAREDDI,Kharif     ,Bajra,87.1683629,40.43357588,40.59748846,5.271649678,19.7,52,35.85,697.6,26.10714885,706,330
RANGAREDDI,Rabi       ,Bajra,96.64321787,43.53459477,40.4820135,4.528659098,18.4,46.3,32.35,717.8,24.34472976,34,16
RANGAREDDI,Kharif     ,Bajra,99.3056761,43.27191101,41.59963474,7.450994596,62.6,86.5,74.55,871.8,23.04861069,691,328
RANGAREDDI,Rabi       ,Bajra,92.74007301,43.34496353,40.83277373,6.566638074,49.8,99.9,74.85,779.8,22.88499654,1,
RANGAREDDI,Kharif     ,Bajra,85.11382851,49.30462142,40.616004,6.090031998,71,91.7,81.35,436.8,28.21754416,969,592
RANGAREDDI,Rabi       ,Bajra,88.79203551,46.66614669,40.66163501,7.181419206,60.3,97.5,78.9,944.6,28.47966515,1,1
RANGAREDDI,Kharif     ,Bajra,89.41807867,44.21212674,40.13678867,5.411875849,32.8,94.5,63.65,989.2,29.53063478,967,306
RANGAREDDI,Rabi       ,Bajra,86.66115732,44.25311505,40.05443015,7.387180533,21.2,96.5,58.85,1276.6,22.02078307,2,1
